id,surface_area,compactness,sphericity,volume,diameter,rectangulairty,eccentricity,A3,D1,D2,D3,D4
10,1.1154756670784711,8.216963349789769,0.12169945969463099,0.253218392524953,1.9679532553761472,0.2795500239868037,-1.0000000000000002,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
11,0.6217252466969816,26.57547607437843,0.037628676799664404,0.040960286208296885,1.275994567416991,0.29048443195551055,-0.9999999999999998,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
12,0.5903695931351141,2.5342600923800203,0.3945924899369196,0.20978606995060142,1.4481004074952448,0.3709822977440627,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
13,0.3928260926883318,5.9854598172789695,0.16707154179085387,0.1635436269002173,1.373666119966311,0.1742073457963223,-2.1364590098975595,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
14,0.8840697792725616,3.6166427228168727,0.276499526395335,0.7638888599316261,2.5344456827824255,0.222141867987841,-1.1141744985925013,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
15,0.6218032981184287,26.537840063230938,0.03768204185485063,0.0409821861326427,1.2760031517028716,0.29052375761915444,-1.0000000000000002,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
16,0.3935665271055717,3.615765885675291,0.2765665785945201,0.19631705565781282,1.6078152439530753,0.47766721207533847,-1.0000000001214464,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
17,0.3761658804769499,2.820053282430673,0.35460322903476327,0.23993508304107172,1.5499945526019765,0.4284709360407109,-0.9999999999999998,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
18,0.5152190527593471,1.9127617038152325,0.522804277190086,0.5034766182401856,2.056114274479162,0.39873723497630276,-0.9156394812700424,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
19,0.7979482707004262,2.2823874509369815,0.4381377051426887,0.4060492208371903,1.8470848106328177,0.2537073889766083,-1.0561784194756028,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
20,0.9832102741848594,2.106849597352953,0.47464232912325616,0.5019157191515236,2.2093385877230287,0.44798657818865634,-1.0000000296885552,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
21,1.0862233105286234,1.9009554239807636,0.5260512621100364,0.546837137148227,2.1198798253772306,0.5570021682658478,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
22,1.06207977087165,2.0359906495584053,0.49116139124553165,0.29901765465703456,1.670386362143542,0.5837324041874735,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
23,0.5863847553396275,1.916086178281615,0.5218971940483493,0.19083640682065098,1.3897534735615085,0.5647467973833579,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
24,1.1888735633652328,2.0264642464075906,0.49347033966809306,0.3738526141396848,1.9586830678183844,0.5252373042317219,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
25,0.4202742010862575,1.8707589460446123,0.5345424123799181,0.5007839753800576,2.061857136582005,0.564924621261826,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
26,0.8116075826736167,2.2783136675433773,0.4389211258510614,0.42034890175940554,1.9998127307462699,0.378689251726407,-1.0000149907546254,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
27,3.938721096951052,1.873834672586657,0.5336650103819414,0.7758679462886885,2.5577590036381106,0.4072731151116066,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
28,1.087939060740703,1.7575707716908882,0.5689671312853821,0.21523850108106596,1.4352456098268032,0.35978113003761253,-0.9990230497302524,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
29,0.49048498107574395,2.3254420388472954,0.4300257685612722,0.0948642978173457,1.2043809336170737,0.3309802823182375,-0.9999992157994994,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
30,0.6239931633026863,2.3327936576640442,0.4286705756056262,0.1272622943957897,1.2573594447719947,0.3286483992931222,-84.26110028983126,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
31,1.239495137185553,1.818632018064144,0.549863848248123,0.22264004742654314,1.4496820262683323,0.5395214293664311,-1.0000075706722926,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
32,0.6370739044604936,2.0354329099280446,0.4912959769503537,0.15714673876246943,1.337804197075458,0.398355346011625,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
33,1.4809881949251429,1.7321800087650416,0.5773072053365575,0.34897612279552603,1.7076458804288708,0.32954555673254093,-1.0000000000000004,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
34,0.42278110836369076,3.088116257913461,0.32382200554705387,0.13372091201416142,1.3609599365902798,0.2527779294499079,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
35,2.1058287766674906,1.5031337175328519,0.6652768069372673,0.6673456369233697,2.3657451043259456,0.4246542892382972,-1.0000000000000002,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
36,1.440604142597922,1.7519362091255477,0.5707970386085774,0.803962368839613,2.611953237200331,0.2835370566781249,-1.632359597869484,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
37,0.8054837362828883,2.5963878005346492,0.3851504770566552,0.3145642707560176,1.75210910164197,0.24541572367602288,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
38,0.2945127412135059,5.980472277656631,0.16721087458862643,0.04733851831539735,1.139888667202864,0.26381801157522927,-0.9999999999999998,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
39,0.9085992088505784,5.608016640836341,0.17831616131775008,0.5581870213483099,2.2536056681214105,0.12012728302249512,-0.9999603577738149,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
40,0.3419658336584476,2.837442490242985,0.3524300504551776,0.07525300436342633,1.1516453040327468,0.31471971568550006,-1.0000002601678288,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
41,0.36590197628505455,8.075754623267805,0.12382743739127577,0.06145470001934532,1.2310213747727479,0.24168568973575946,-1.0000005823648117,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
42,0.40785485982677394,4.6390555248051095,0.21556111899350694,0.14921720729438995,1.3974743372312797,0.2241497067682605,-0.9992797079353105,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
43,0.4514609793464506,3.429953322867802,0.2915491570491387,0.7068099872541417,2.422669215669406,0.14901380659469404,-0.8530847382825371,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
44,0.4706453549232849,3.0196071802653286,0.33116890386786385,0.09894685941244928,1.2643604072496755,0.34337383021011264,-0.9999999999999998,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
45,0.4450336413166001,3.2331887260451886,0.3092921832692372,0.11478070919788971,1.2846307376966761,0.3379631794124773,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
46,0.3294173016935829,2.4561093140900554,0.407148002030391,0.22893753723962923,1.6128480919006414,0.25158523553166995,-1.0024511375714242,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
47,0.29687406646492936,10.309264453446245,0.09700013075770055,0.09176951989501914,1.5143346932852384,0.21352254861092254,-1.0000012356642902,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
48,0.7915613693713558,1.6923335314590202,0.590900068698553,0.2181831063649674,1.4373139874596517,0.3269287282839905,-0.9988992531681047,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
49,2.0456705253016687,1.2151306708493574,0.8229567601161902,0.5400630981027094,2.0911724382674377,0.46290512810714596,-33.888925426230124,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
50,0.9537759640380497,1.726293517111236,0.5792757663096546,0.24112868654096262,1.5089314477206646,0.3434358590132989,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
51,1.0249272416457673,1.48054583083135,0.6754265752371098,0.2203555563256897,1.4598065315848727,0.3701745341960995,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
52,1.9685403354515156,1.4544499383117753,0.6875451493096633,0.5785051451630311,2.314333556048335,0.2674759805306098,-60.67440984375939,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
53,0.46481415996377506,4.8087481304695165,0.20795433091280702,0.05718735319553069,1.1453915643160755,0.33632877802475836,-0.9980347232714114,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
54,0.5596952453226498,4.8255029254714525,0.20723228551401196,0.06770021535464069,1.1654406123333874,0.3212488049680463,-0.9999186757854043,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
55,0.5059883947471631,4.046002890963121,0.24715751000414077,0.06109387825226305,1.1653192848554377,0.3877663263536304,-172.5869464797378,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
56,0.4825122982353035,6.749236253097307,0.1481649126656498,0.05399799824546555,1.151126322416949,0.29520137377919864,-0.9999996775177685,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
57,0.49100452011984663,8.334807767080067,0.11997877190997652,0.04701091679501485,1.1584026563299037,0.3278439221727044,-0.9995406564825825,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
58,0.9203816751840088,1.6553311120734069,0.6041087445927581,0.26305306046474963,1.5272031322156145,0.30143321889322283,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
59,6.963611598325114,5.2569527678384524,0.19022426948895316,0.04431173843694694,1.0886234768739036,0.26225267067009755,-4869.148752010231,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
60,0.6320907556452422,2.550602866580823,0.3920641716130966,0.13789467529281724,1.27964690030419,0.30208181672362716,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
61,0.4529239664520778,4.68616447392547,0.21339413193116707,0.08166775517290739,1.231080698170959,0.3560987436242341,-33.128481063652735,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
62,0.6221400311598413,13.684493590157846,0.07307541148027717,0.0814294775093047,1.5580968521417207,0.3093889384558741,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
63,1.3731244551849597,1.857242850384944,0.538432547899018,0.5481332351060637,2.0981961194616527,0.25672047606827725,-3.5181083107506654,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
64,0.5313793187507527,7.392610813954889,0.1352702076663253,0.08911515756778723,1.326465650871746,0.27821997933954695,-0.9999004821113695,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
65,0.7838423124375682,2.923093921283053,0.34210327376722244,0.24838659608048894,1.545836822248583,0.2481497201339361,-0.9999997390619807,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
66,1.506039030224561,2.1415029091486195,0.46696177517571624,0.18052108039578954,1.3610469469545694,0.3868666931686648,-0.9998646281566366,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
67,0.5171822538253196,4.328554078148513,0.231024028335055,0.08989023101288188,1.2015905894481902,0.2514616580820772,-0.9999999999999999,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
68,0.4074214227463281,4.002000511980468,0.24987503050196527,0.045958387525524454,1.101404998406116,0.33793966564287076,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
69,0.7903056442980368,3.6174262032537365,0.27643964073145105,0.08713029245347716,1.1840690003398524,0.3165479304052092,-0.9986839717400932,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
70,0.4778642336328509,4.087036455685972,0.24467606561443286,0.11460207094456594,1.2685556979261299,0.29743002408636,-657.0327529377602,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
71,0.5254193391989752,3.3343682843179145,0.29990688332274673,0.11663028624744637,1.2358944335275406,0.33128873179114815,-0.9999999999999998,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
72,0.5435871851153713,4.246779605708372,0.23547254457373654,0.11343919055437424,1.268431737410172,0.27290989366123625,-0.9999970835024561,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
73,0.7449296186429293,2.382117983941928,0.4197944882415943,0.23252937878171465,1.5308985715133119,0.3357891036285403,-370157.68201055453,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
74,0.3923320017259378,3.6311830401613094,0.2753923415426551,0.10154994519642621,1.203175824115655,0.24774263001994062,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
75,0.5384671260371026,2.692837441381438,0.3713555020562234,0.20053644586818456,1.4376589413487237,0.237320415972123,-1.000000598315028,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
76,0.4528006714624554,3.232289566716698,0.30937822226607686,0.13332563697303632,1.2689075649292587,0.2833737041743721,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
77,0.6621539395678464,2.7358843522337373,0.36551252584325833,0.19213037886440112,1.4012730848005848,0.28091153572396627,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
78,0.4688689461082519,2.8522052828838853,0.350605899933294,0.15577412884134828,1.3196332422618844,0.28970781657011485,-0.9920726953445529,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
79,0.2949612862787446,4.4003598921698135,0.22725413932152283,0.0682576378101071,1.1387251514298058,0.24572061742359094,-0.9998875501095571,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
80,0.43078080235571814,3.445917960447272,0.29019843521469163,0.11795251603324608,1.2489220882260037,0.2608911881002845,-0.9999250798989407,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
81,0.38365968376045756,3.1432586744565714,0.3181411724483309,0.11584253661514372,1.247063965343871,0.24634705207614846,-52.667392633568014,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
82,0.6036570028155763,2.0018446607963805,0.49953925975563795,0.5450941104299729,2.180566841068048,0.24525958094501307,-1.0,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
83,1.291928164826114,1.3090529745297825,0.7639110253419685,0.4395403048098943,1.882985944673371,0.42152848828454936,-0.9999783180484336,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
84,0.11531693175043567,10.77603605548061,0.09279850168016165,0.0025493454235168025,1.00519234566426,0.4520355410904762,-1.0000124732305977,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
85,0.9478937301666048,1.9208658849070084,0.5205985529012669,0.6279845525244938,2.256457938329137,0.23451134007157085,-0.8011227683791755,[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0],[    0     0     0     0 50000     0     0     0]
